time,base_pos,heading
7.528000000000849,[ 0.11009389 -0.09831074  0.05491241],[-0.42460846 -3.14159265  3.14159265 -3.14159265]
7.529000000000849,[ 0.11006037 -0.09834413  0.05493836],[-0.42425644 -3.14159265  3.14159265 -3.14159265]
7.530000000000849,[ 0.11002714 -0.09837556  0.0549627 ],[-0.42389612 -3.14159265  3.14159265 -3.14159265]
7.53100000000085,[ 0.1099938  -0.09840598  0.0549871 ],[-0.42353275 -3.14159265  3.14159265 -3.14159265]
7.53200000000085,[ 0.10996052 -0.09843512  0.0550108 ],[-0.42316605 -3.14159265  3.14159265 -3.14159265]
7.53300000000085,[ 0.10992741 -0.09846277  0.05503325],[-0.4227956  -3.14159265  3.14159265 -3.14159265]
7.534000000000851,[ 0.1098959  -0.09848771  0.05505177],[-0.4224242  -3.14159265  3.14159265 -3.14159265]
7.535000000000851,[ 0.10986593 -0.09851006  0.05506666],[-0.42205347 -3.14159265  3.14159265 -3.14159265]
7.536000000000851,[ 0.10983748 -0.09852984  0.05507807],[-0.42169231 -3.14159265  3.14159265 -3.14159265]
7.537000000000852,[ 0.10981054 -0.09854713  0.05508613],[-0.42134071 -3.14159265  3.14159265 -3.14159265]
7.538000000000852,[ 0.10978507 -0.09856203  0.055091  ],[-0.42099893 -3.14159265  3.14159265 -3.14159265]
7.539000000000852,[ 0.10976106 -0.09857463  0.05509283],[-0.42066727 -3.14159265  3.14159265 -3.14159265]
7.540000000000853,[ 0.10973849 -0.09858502  0.05509181],[-0.42034607 -3.14159265  3.14159265 -3.14159265]
7.541000000000853,[ 0.10971734 -0.09859319  0.05508809],[-0.42004294 -3.14159265  3.14159265 -3.14159265]
7.542000000000853,[ 0.10969759 -0.09859922  0.05508169],[-0.41975595 -3.14159265  3.14159265 -3.14159265]
7.543000000000854,[ 0.10967923 -0.09860318  0.0550727 ],[-0.41948369 -3.14159265  3.14159265 -3.14159265]
7.544000000000854,[ 0.10966225 -0.09860518  0.05506122],[-0.41922507 -3.14159265  3.14159265 -3.14159265]
7.545000000000854,[ 0.10964663 -0.09860532  0.05504738],[-0.41897927 -3.14159265  3.14159265 -3.14159265]
7.546000000000855,[ 0.10963237 -0.09860349  0.05503132],[-0.41875327 -3.14159265  3.14159265 -3.14159265]
7.547000000000855,[ 0.10961947 -0.09859978  0.05501299],[-0.41854424 -3.14159265  3.14159265 -3.14159265]
7.548000000000855,[ 0.10960792 -0.09859427  0.05499242],[-0.41835004 -3.14159265  3.14159265 -3.14159265]
7.549000000000856,[ 0.10959773 -0.09858705  0.05496966],[-0.41816908 -3.14159265  3.14159265 -3.14159265]
7.550000000000856,[ 0.10958892 -0.09857821  0.05494477],[-0.41800028 -3.14159265  3.14159265 -3.14159265]
7.551000000000856,[ 0.10958146 -0.09856759  0.05491795],[-0.41785056 -3.14159265  3.14159265 -3.14159265]
7.552000000000857,[ 0.1095754  -0.09855526  0.05488907],[-0.41771688 -3.14159265  3.14159265 -3.14159265]
7.553000000000857,[ 0.10957074 -0.09854129  0.05485811],[-0.41759708 -3.14159265  3.14159265 -3.14159265]
7.554000000000857,[ 0.10956752 -0.09852579  0.05482507],[-0.41748966 -3.14159265  3.14159265 -3.14159265]
7.555000000000858,[ 0.10956577 -0.09850884  0.05478997],[-0.41739372 -3.14159265  3.14159265 -3.14159265]
7.556000000000858,[ 0.10956548 -0.09849018  0.05475308],[-0.41731632 -3.14159265  3.14159265 -3.14159265]
7.557000000000858,[ 0.10956669 -0.09846989  0.05471421],[-0.41725457 -3.14159265  3.14159265 -3.14159265]
7.558000000000859,[ 0.10956945 -0.09844805  0.05467329],[-0.41720653 -3.14159265  3.14159265 -3.14159265]
7.559000000000859,[ 0.10957382 -0.09842476  0.05463027],[-0.41717102 -3.14159265  3.14159265 -3.14159265]
7.560000000000859,[ 0.10957982 -0.09840011  0.05458516],[-0.41714749 -3.14159265  3.14159265 -3.14159265]
7.56100000000086,[ 0.10958746 -0.09837374  0.05453829],[-0.41714293 -3.14159265  3.14159265 -3.14159265]
7.56200000000086,[ 0.10959679 -0.09834574  0.05448945],[-0.41715469 -3.14159265  3.14159265 -3.14159265]
7.56300000000086,[ 0.10960787 -0.0983162   0.05443849],[-0.41718111 -3.14159265  3.14159265 -3.14159265]
7.564000000000861,[ 0.10962077 -0.09828522  0.05438536],[-0.41722126 -3.14159265  3.14159265 -3.14159265]
7.565000000000861,[ 0.10963555 -0.09825291  0.05433002],[-0.41727489 -3.14159265  3.14159265 -3.14159265]
7.566000000000861,[ 0.10965216 -0.0982188   0.05427293],[-0.41734863 -3.14159265  3.14159265 -3.14159265]
7.567000000000862,[ 0.10966865 -0.09818391  0.05421684],[-0.41742677 -3.14159265  3.14159265 -3.14159265]
7.568000000000862,[ 0.10968512 -0.09814828  0.05416135],[-0.41750593 -3.14159265  3.14159265 -3.14159265]
7.569000000000862,[ 0.10970169 -0.09811192  0.05410619],[-0.41758323 -3.14159265  3.14159265 -3.14159265]
7.570000000000863,[ 0.10971839 -0.09807488  0.05405121],[-0.41765663 -3.14159265  3.14159265 -3.14159265]
7.571000000000863,[ 0.10973422 -0.09803747  0.0539982 ],[-0.41774302 -3.14159265  3.14159265 -3.14159265]
7.572000000000863,[ 0.10974938 -0.09799967  0.05394656],[-0.41783378 -3.14159265  3.14159265 -3.14159265]
7.573000000000864,[ 0.10976398 -0.09796156  0.05389591],[-0.41792191 -3.14159265  3.14159265 -3.14159265]
7.574000000000864,[ 0.10977815 -0.0979232   0.05384596],[-0.41800238 -3.14159265 -3.14159265 -3.14159265]
7.575000000000864,[ 0.10979199 -0.09788467  0.05379652],[-0.41807287 -3.14159265 -3.14159265 -3.14159265]
7.576000000000865,[ 0.10980416 -0.09784626  0.0537498 ],[-0.41816319 -3.14159265 -3.14159265 -3.14159265]
7.577000000000865,[ 0.10981494 -0.097808    0.05370501],[-0.41826484 -3.14159265 -3.14159265 -3.14159265]
7.578000000000865,[ 0.1098246  -0.09776993  0.05366159],[-0.418371   -3.14159265 -3.14159265 -3.14159265]
7.579000000000866,[ 0.1098334  -0.0977321   0.05361909],[-0.41847648 -3.14159265 -3.14159265 -3.14159265]
7.580000000000866,[ 0.10984158 -0.09769459  0.05357714],[-0.41857739 -3.14159265 -3.14159265 -3.14159265]
7.581000000000866,[ 0.10984784 -0.09765767  0.05353814],[-0.41871211 -3.14159265 -3.14159265 -3.14159265]
7.582000000000867,[ 0.10985252 -0.09762133  0.05350115],[-0.41887225 -3.14159265 -3.14159265 -3.14159265]
7.583000000000867,[ 0.10985593 -0.09758563  0.0534655 ],[-0.41905085 -3.14159265 -3.14159265 -3.14159265]
7.584000000000867,[ 0.10985827 -0.0975506   0.05343071],[-0.41923961 -3.14159265 -3.14159265 -3.14159265]
7.585000000000868,[ 0.10985977 -0.09751631  0.05339643],[-0.41943155 -3.14159265 -3.14159265 -3.14159265]
7.586000000000868,[ 0.1098592  -0.0974831   0.05336538],[-0.41966377 -3.14159265 -3.14159265 -3.14159265]
7.587000000000868,[ 0.10985687 -0.09745098  0.05333658],[-0.41992426 -3.14159265 -3.14159265 -3.14159265]
7.588000000000869,[ 0.10985301 -0.09741996  0.05330931],[-0.42020306 -3.14159265 -3.14159265 -3.14159265]
7.589000000000869,[ 0.10984787 -0.09739004  0.05328302],[-0.42049194 -3.14159265 -3.14159265 -3.14159265]
7.590000000000869,[ 0.10984166 -0.09736122  0.05325726],[-0.42078427 -3.14159265 -3.14159265 -3.14159265]
7.59100000000087,[ 0.10983329 -0.09733388  0.0532349 ],[-0.42111843 -3.14159265 -3.14159265 -3.14159265]
7.59200000000087,[ 0.10982309 -0.09730799  0.0532149 ],[-0.42148266 -3.14159265 -3.14159265 -3.14159265]
7.59300000000087,[ 0.10981134 -0.0972835   0.05319652],[-0.42186706 -3.14159265 -3.14159265 -3.14159265]
7.594000000000871,[ 0.1097987  -0.09726139  0.05317792],[-0.42226024 -3.14159265 -3.14159265 -3.14159265]
7.595000000000871,[ 0.10978533 -0.09724136  0.05315904],[-0.42265657 -3.14159265 -3.14159265 -3.14159265]
7.596000000000871,[ 0.10977053 -0.09722458  0.05314184],[-0.42309306 -3.14159265 -3.14159265 -3.14159265]
7.597000000000872,[ 0.10975453 -0.09721059  0.05312582],[-0.42355949 -3.14159265 -3.14159265 -3.14159265]
7.598000000000872,[ 0.10973754 -0.097199    0.05311062],[-0.42404727 -3.14159265 -3.14159265 -3.14159265]
7.599000000000872,[ 0.10971974 -0.09718946  0.05309599],[-0.4245492  -3.14159265 -3.14159265 -3.14159265]
7.600000000000873,[ 0.10970132 -0.09718164  0.05308171],[-0.42505931 -3.14159265 -3.14159265 -3.14159265]
7.601000000000873,[ 0.10968165 -0.09717666  0.05306968],[-0.42561086 -3.14159265 -3.14159265 -3.14159265]
7.602000000000873,[ 0.10966095 -0.0971741   0.05305931],[-0.42619654 -3.14159265 -3.14159265 -3.14159265]
7.603000000000874,[ 0.10963943 -0.09717356  0.05305017],[-0.42680716 -3.14159265 -3.14159265 -3.14159265]
7.604000000000874,[ 0.10961728 -0.09717465  0.05304189],[-0.42743486 -3.14159265 -3.14159265 -3.14159265]
7.605000000000874,[ 0.10959467 -0.09717705  0.05303418],[-0.4280731  -3.14159265 -3.14159265 -3.14159265]
7.606000000000875,[ 0.10957106 -0.09718182  0.05302883],[-0.42874842 -3.14159265 -3.14159265 -3.14159265]
7.607000000000875,[ 0.10954668 -0.09718855  0.05302523],[-0.42945374 -3.14159265 -3.14159265 -3.14159265]
7.608000000000875,[ 0.1095217  -0.09719687  0.05302291],[-0.43018258 -3.14159265 -3.14159265 -3.14159265]
7.609000000000876,[ 0.10949628 -0.09720644  0.05302146],[-0.43092934 -3.14159265 -3.14159265 -3.14159265]
7.610000000000876,[ 0.1094706  -0.09721692  0.05302056],[-0.43168742 -3.14159265 -3.14159265 -3.14159265]
7.611000000000876,[ 0.10944414 -0.09722935  0.0530219 ],[-0.43247751 -3.14159265 -3.14159265 -3.14159265]
7.612000000000877,[ 0.10941714 -0.09724332  0.05302487],[-0.43329287 -3.14159265 -3.14159265 -3.14159265]
7.613000000000877,[ 0.10938975 -0.09725849  0.05302896],[-0.43412727 -3.14159265 -3.14159265 -3.14159265]
7.614000000000877,[ 0.10936215 -0.09727454  0.05303377],[-0.43497542 -3.14159265 -3.14159265 -3.14159265]
7.615000000000878,[ 0.10933447 -0.09729117  0.05303896],[-0.43583287 -3.14159265 -3.14159265 -3.14159265]
7.616000000000878,[ 0.10930622 -0.0973094   0.05304622],[-0.43671862 -3.14159265 -3.14159265 -3.14159265]
7.617000000000878,[ 0.1092776  -0.09732887  0.0530549 ],[-0.43762624 -3.14159265 -3.14159265 -3.14159265]
7.618000000000879,[ 0.10924879 -0.09734923  0.05306451],[-0.43854982 -3.14159265 -3.14159265 -3.14159265]
7.619000000000879,[ 0.10921994 -0.09737021  0.05307464],[-0.43948436 -3.14159265 -3.14159265 -3.14159265]
7.620000000000879,[ 0.10919118 -0.09739152  0.05308495],[-0.44042568 -3.14159265 -3.14159265 -3.14159265]
7.62100000000088,[ 0.10916202 -0.09741418  0.05309712],[-0.44139304 -3.14159265 -3.14159265 -3.14159265]
7.62200000000088,[ 0.10913264 -0.09743784  0.05311051],[-0.44238024 -3.14159265 -3.14159265 -3.14159265]
7.62300000000088,[ 0.10910322 -0.09746219  0.05312462],[-0.44338158 -3.14159265 -3.14159265 -3.14159265]
7.624000000000881,[ 0.10907391 -0.09748697  0.05313905],[-0.44439224 -3.14159265 -3.14159265 -3.14159265]
7.625000000000881,[ 0.10904484 -0.0975119   0.05315344],[-0.4454082  -3.14159265 -3.14159265 -3.14159265]
7.626000000000881,[ 0.10901549 -0.097538    0.0531695 ],[-0.44644885 -3.14159265 -3.14159265 -3.14159265]
7.627000000000882,[ 0.10898606 -0.09756494  0.05318658],[-0.4475081  -3.14159265 -3.14159265 -3.14159265]
7.628000000000882,[ 0.10895671 -0.09759242  0.05320418],[-0.44858031 -3.14159265 -3.14159265 -3.14159265]
7.629000000000882,[ 0.1089276  -0.09762018  0.05322189],[-0.44966071 -3.14159265 -3.14159265 -3.14159265]
7.630000000000883,[ 0.10889885 -0.09764795  0.05323938],[-0.4507453  -3.14159265 -3.14159265 -3.14159265]
7.631000000000883,[ 0.10886991 -0.09767676  0.05325833],[-0.45185351 -3.14159265 -3.14159265 -3.14159265]
7.632000000000883,[ 0.108841   -0.09770627  0.05327812],[-0.45297921 -3.14159265 -3.14159265 -3.14159265]
7.633000000000884,[ 0.10881228 -0.09773619  0.05329824],[-0.45411672 -3.14159265 -3.14159265 -3.14159265]
7.634000000000884,[ 0.10878388 -0.09776626  0.0533183 ],[-0.45526119 -3.14159265 -3.14159265 -3.14159265]
7.635000000000884,[ 0.10875594 -0.09779623  0.05333793],[-0.45640854 -3.14159265 -3.14159265 -3.14159265]
7.636000000000885,[ 0.10872789 -0.0978271   0.05335887],[-0.45757815 -3.14159265 -3.14159265 -3.14159265]
7.637000000000885,[ 0.10869994 -0.09785853  0.05338046],[-0.45876376 -3.14159265  3.14159265 -3.14159265]
7.638000000000885,[ 0.10867223 -0.09789026  0.05340222],[-0.45995956 -3.14159265  3.14159265 -3.14159265]
7.639000000000886,[ 0.10864488 -0.09792198  0.05342376],[-0.4611594  -3.14159265  3.14159265 -3.14159265]
7.640000000000886,[ 0.1086179  -0.09795342  0.05344481],[-0.46235534 -3.14159265  3.14159265 -3.14159265]
7.641000000000886,[ 0.10859059 -0.09798549  0.05346716],[-0.46356318 -3.14159265  3.14159265 -3.14159265]
7.642000000000887,[ 0.10856307 -0.09801783  0.05349022],[-0.46477385 -3.14159265  3.14159265 -3.14159265]
7.643000000000887,[ 0.10853542 -0.09805012  0.05351355],[-0.46597892 -3.14159265  3.14159265 -3.14159265]
7.644000000000887,[ 0.1085077  -0.09808203  0.05353679],[-0.46717101 -3.14159265  3.14159265 -3.14159265]
7.645000000000888,[ 0.10847996 -0.09811328  0.05355965],[-0.46834363 -3.14159265  3.14159265 -3.14159265]
7.646000000000888,[ 0.10845156 -0.09814479  0.05358389],[-0.46951398 -3.14159265  3.14159265 -3.14159265]
7.647000000000888,[ 0.10842265 -0.09817619  0.0536089 ],[-0.47067433 -3.14159265  3.14159265 -3.14159265]
7.648000000000889,[ 0.10839335 -0.09820718  0.0536342 ],[-0.47181763 -3.14159265  3.14159265 -3.14159265]
7.649000000000889,[ 0.10836378 -0.09823744  0.05365942],[-0.47293783 -3.14159265  3.14159265 -3.14159265]
7.650000000000889,[ 0.10833403 -0.09826671  0.05368422],[-0.47402976 -3.14159265  3.14159265 -3.14159265]
7.65100000000089,[ 0.10830347 -0.0982959   0.05371034],[-0.47511192 -3.14159265  3.14159265 -3.14159265]
7.65200000000089,[ 0.10827231 -0.09832469  0.05373713],[-0.47617782 -3.14159265  3.14159265 -3.14159265]
7.65300000000089,[ 0.10824072 -0.09835277  0.05376411],[-0.4772216  -3.14159265  3.14159265 -3.14159265]
7.654000000000891,[ 0.10820882 -0.09837987  0.05379086],[-0.47823836 -3.14159265  3.14159265 -3.14159265]
7.655000000000891,[ 0.10817676 -0.09840574  0.05381703],[-0.47922401 -3.14159265  3.14159265 -3.14159265]
7.656000000000891,[ 0.10814393 -0.09843132  0.05384434],[-0.48019809 -3.14159265  3.14159265 -3.14159265]
7.657000000000892,[ 0.10811056 -0.09845629  0.05387213],[-0.48115506 -3.14159265  3.14159265 -3.14159265]
7.658000000000892,[ 0.10807684 -0.0984804   0.05389991],[-0.48208998 -3.14159265  3.14159265 -3.14159265]
7.659000000000892,[ 0.10804292 -0.0985034   0.05392723],[-0.48299879 -3.14159265  3.14159265 -3.14159265]
7.660000000000893,[ 0.10800897 -0.09852506  0.05395375],[-0.48387818 -3.14159265  3.14159265 -3.14159265]
7.661000000000893,[ 0.10797437 -0.09854634  0.05398119],[-0.48474837 -3.14159265  3.14159265 -3.14159265]
7.662000000000893,[ 0.10793937 -0.09856696  0.05400888],[-0.48560448 -3.14159265  3.14159265 -3.14159265]
7.663000000000894,[ 0.10790417 -0.09858669  0.05403632],[-0.48644212 -3.14159265  3.14159265 -3.14159265]
7.664000000000894,[ 0.10786893 -0.0986053   0.0540631 ],[-0.48725776 -3.14159265  3.14159265 -3.14159265]
7.665000000000894,[ 0.10783381 -0.0986226   0.05408886],[-0.48804852 -3.14159265  3.14159265 -3.14159265]
7.666000000000895,[ 0.10779819 -0.09863955  0.05411533],[-0.48883497 -3.14159265  3.14159265 -3.14159265]
7.667000000000895,[ 0.10776233 -0.09865591  0.05414186],[-0.48961252 -3.14159265  3.14159265 -3.14159265]
7.668000000000895,[ 0.10772641 -0.09867146  0.05416797],[-0.49037707 -3.14159265  3.14159265 -3.14159265]
7.669000000000896,[ 0.1076906  -0.098686    0.05419323],[-0.49112527 -3.14159265  3.14159265 -3.14159265]
7.670000000000896,[ 0.10765504 -0.09869936  0.05421732],[-0.49185439 -3.14159265  3.14159265 -3.14159265]
7.671000000000896,[ 0.10761911 -0.0987125   0.05424199],[-0.49258501 -3.14159265  3.14159265 -3.14159265]
7.672000000000897,[ 0.10758304 -0.09872519  0.05426659],[-0.49331259 -3.14159265  3.14159265 -3.14159265]
7.673000000000897,[ 0.10754701 -0.09873723  0.05429066],[-0.49403304 -3.14159265  3.14159265 -3.14159265]
7.674000000000897,[ 0.10751119 -0.09874844  0.05431379],[-0.49474293 -3.14159265  3.14159265 -3.14159265]
7.675000000000898,[ 0.10747571 -0.09875866  0.05433568],[-0.49543947 -3.14159265  3.14159265 -3.14159265]
7.676000000000898,[ 0.10743992 -0.09876883  0.05435808],[-0.49614303 -3.14159265  3.14159265 -3.14159265]
7.677000000000898,[ 0.10740405 -0.09877875  0.05438037],[-0.49684892 -3.14159265  3.14159265 -3.14159265]
7.678000000000899,[ 0.10736826 -0.09878821  0.0544021 ],[-0.49755285 -3.14159265  3.14159265 -3.14159265]
7.679000000000899,[ 0.10733272 -0.09879704  0.05442288],[-0.49825121 -3.14159265  3.14159265 -3.14159265]
7.680000000000899,[ 0.10729754 -0.09880507  0.05444241],[-0.49894099 -3.14159265  3.14159265 -3.14159265]
7.6810000000009,[ 0.10726205 -0.09881325  0.05446247],[-0.49964219 -3.14159265  3.14159265 -3.14159265]
7.6820000000009,[ 0.10722648 -0.09882136  0.05448243],[-0.50034988 -3.14159265  3.14159265 -3.14159265]
7.6830000000009,[ 0.10719099 -0.0988292   0.05450187],[-0.50105953 -3.14159265  3.14159265 -3.14159265]
7.684000000000901,[ 0.10715572 -0.09883659  0.05452041],[-0.50176725 -3.14159265  3.14159265 -3.14159265]
7.685000000000901,[ 0.10712079 -0.09884337  0.05453775],[-0.50246974 -3.14159265  3.14159265 -3.14159265]
7.6860000000009014,[ 0.10708552 -0.09885046  0.05455568],[-0.50318663 -3.14159265  3.14159265 -3.14159265]
7.687000000000902,[ 0.10705011 -0.09885763  0.0545736 ],[-0.5039127  -3.14159265  3.14159265 -3.14159265]
7.688000000000902,[ 0.10701474 -0.09886468  0.05459106],[-0.50464317 -3.14159265  3.14159265 -3.14159265]
7.6890000000009024,[ 0.10697954 -0.09887144  0.05460771],[-0.50537389 -3.14159265  3.14159265 -3.14159265]
7.690000000000903,[ 0.10694463 -0.09887772  0.05462326],[-0.5061013  -3.14159265  3.14159265 -3.14159265]
7.691000000000903,[ 0.1069093  -0.09888441  0.05463948],[-0.50684464 -3.14159265  3.14159265 -3.14159265]
7.6920000000009034,[ 0.10687378 -0.09889131  0.05465579],[-0.50759849 -3.14159265  3.14159265 -3.14159265]
7.693000000000904,[ 0.10683822 -0.09889818  0.05467175],[-0.50835783 -3.14159265  3.14159265 -3.14159265]
7.694000000000904,[ 0.10680277 -0.09890486  0.054687  ],[-0.50911831 -3.14159265  3.14159265 -3.14159265]
7.6950000000009044,[ 0.10676754 -0.09891114  0.05470125],[-0.50987617 -3.14159265  3.14159265 -3.14159265]
7.696000000000905,[ 0.10673182 -0.0989179   0.05471629],[-0.51065034 -3.14159265  3.14159265 -3.14159265]
7.697000000000905,[ 0.10669584 -0.09892491  0.05473153],[-0.51143524 -3.14159265  3.14159265 -3.14159265]
7.6980000000009055,[ 0.10665975 -0.09893196  0.05474652],[-0.51222569 -3.14159265  3.14159265 -3.14159265]
7.699000000000906,[ 0.1066237  -0.09893885  0.05476091],[-0.51301722 -3.14159265  3.14159265 -3.14159265]
7.700000000000906,[ 0.10658781 -0.09894538  0.05477442],[-0.51380596 -3.14159265  3.14159265 -3.14159265]
7.7010000000009065,[ 0.10655137 -0.09895241  0.05478881],[-0.51461056 -3.14159265  3.14159265 -3.14159265]
7.702000000000907,[ 0.10651459 -0.0989597   0.0548035 ],[-0.51542539 -3.14159265  3.14159265 -3.14159265]
7.703000000000907,[ 0.10647766 -0.09896702  0.05481806],[-0.51624529 -3.14159265  3.14159265 -3.14159265]
7.7040000000009075,[ 0.10644071 -0.09897419  0.05483212],[-0.51706573 -3.14159265  3.14159265 -3.14159265]
7.705000000000908,[ 0.10640387 -0.09898099  0.0548454 ],[-0.51788279 -3.14159265  3.14159265 -3.14159265]
7.706000000000908,[ 0.10636642 -0.09898826  0.05485966],[-0.51871491 -3.14159265  3.14159265 -3.14159265]
7.7070000000009085,[ 0.10632859 -0.09899577  0.05487431],[-0.5195564  -3.14159265  3.14159265 -3.14159265]
7.708000000000909,[ 0.10629055 -0.09900329  0.05488892],[-0.52040205 -3.14159265  3.14159265 -3.14159265]
7.709000000000909,[ 0.10625246 -0.09901061  0.05490312],[-0.52124733 -3.14159265  3.14159265 -3.14159265]
7.7100000000009095,[ 0.10621445 -0.09901752  0.05491663],[-0.52208832 -3.14159265  3.14159265 -3.14159265]
7.71100000000091,[ 0.10617579 -0.09902486  0.05493119],[-0.52294334 -3.14159265  3.14159265 -3.14159265]
7.71200000000091,[ 0.10613671 -0.09903239  0.05494622],[-0.52380675 -3.14159265  3.14159265 -3.14159265]
7.7130000000009105,[ 0.1060974  -0.09903986  0.05496128],[-0.52467338 -3.14159265  3.14159265 -3.14159265]
7.714000000000911,[ 0.10605802 -0.09904709  0.05497601],[-0.52553874 -3.14159265  3.14159265 -3.14159265]
7.715000000000911,[ 0.10601869 -0.09905386  0.0549901 ],[-0.52639898 -3.14159265  3.14159265 -3.14159265]
7.7160000000009115,[ 0.1059787  -0.09906098  0.05500531],[-0.52727231 -3.14159265  3.14159265 -3.14159265]
7.717000000000912,[ 0.10593827 -0.09906823  0.05502105],[-0.5281532  -3.14159265  3.14159265 -3.14159265]
7.718000000000912,[ 0.10589759 -0.09907536  0.05503686],[-0.52903651 -3.14159265  3.14159265 -3.14159265]
7.7190000000009125,[ 0.10585683 -0.09908218  0.05505239],[-0.52991785 -3.14159265  3.14159265 -3.14159265]
7.720000000000913,[ 0.10581612 -0.09908848  0.05506734],[-0.53079341 -3.14159265  3.14159265 -3.14159265]
7.721000000000913,[ 0.10577473 -0.09909507  0.05508343],[-0.53168137 -3.14159265  3.14159265 -3.14159265]
7.7220000000009135,[ 0.1057329  -0.0991017   0.05510009],[-0.53257625 -3.14159265  3.14159265 -3.14159265]
7.723000000000914,[ 0.10569082 -0.09910817  0.05511685],[-0.53347303 -3.14159265  3.14159265 -3.14159265]
7.724000000000914,[ 0.10564865 -0.09911425  0.05513336],[-0.53436735 -3.14159265  3.14159265 -3.14159265]
7.7250000000009145,[ 0.10560654 -0.09911975  0.05514931],[-0.5352555  -3.14159265  3.14159265 -3.14159265]
7.726000000000915,[ 0.10556374 -0.09912547  0.05516643],[-0.5361556  -3.14159265  3.14159265 -3.14159265]
7.727000000000915,[ 0.1055205  -0.09913117  0.05518412],[-0.53706225 -3.14159265  3.14159265 -3.14159265]
7.7280000000009155,[ 0.10547701 -0.09913664  0.05520193],[-0.53797049 -3.14159265  3.14159265 -3.14159265]
7.729000000000916,[ 0.10543344 -0.09914166  0.05521949],[-0.53887606 -3.14159265  3.14159265 -3.14159265]
7.730000000000916,[ 0.10538993 -0.09914606  0.0552365 ],[-0.5397753  -3.14159265  3.14159265 -3.14159265]
7.7310000000009165,[ 0.10534573 -0.0991506   0.05525467],[-0.54068627 -3.14159265  3.14159265 -3.14159265]
7.732000000000917,[ 0.1053011  -0.09915507  0.0552734 ],[-0.54160363 -3.14159265  3.14159265 -3.14159265]
7.733000000000917,[ 0.10525621 -0.09915925  0.05529225],[-0.54252252 -3.14159265  3.14159265 -3.14159265]
7.7340000000009175,[ 0.10521124 -0.09916293  0.05531084],[-0.54343871 -3.14159265  3.14159265 -3.14159265]
7.735000000000918,[ 0.10516635 -0.09916594  0.05532887],[-0.5443486  -3.14159265  3.14159265 -3.14159265]
7.736000000000918,[ 0.10512076 -0.09916904  0.05534803],[-0.54527019 -3.14159265  3.14159265 -3.14159265]
7.7370000000009185,[ 0.10507472 -0.09917201  0.05536774],[-0.54619821 -3.14159265  3.14159265 -3.14159265]
7.738000000000919,[ 0.10502844 -0.09917465  0.05538754],[-0.54712782 -3.14159265  3.14159265 -3.14159265]
7.739000000000919,[ 0.10498208 -0.09917675  0.05540707],[-0.54805487 -3.14159265  3.14159265 -3.14159265]
7.7400000000009195,[ 0.10493579 -0.09917813  0.055426  ],[-0.5489758  -3.14159265  3.14159265 -3.14159265]
7.74100000000092,[ 0.1048888  -0.09917956  0.05544604],[-0.54990853 -3.14159265  3.14159265 -3.14159265]
7.74200000000092,[ 0.10484136 -0.09918082  0.05546659],[-0.55084782 -3.14159265  3.14159265 -3.14159265]
7.7430000000009205,[ 0.10479367 -0.09918171  0.0554872 ],[-0.5517889  -3.14159265  3.14159265 -3.14159265]
7.744000000000921,[ 0.1047459  -0.09918202  0.05550751],[-0.55272765 -3.14159265  3.14159265 -3.14159265]
7.745000000000921,[ 0.10469819 -0.09918158  0.05552719],[-0.55366054 -3.14159265  3.14159265 -3.14159265]
7.7460000000009215,[ 0.10464977 -0.09918115  0.05554794],[-0.5546054  -3.14159265  3.14159265 -3.14159265]
7.747000000000922,[ 0.10460089 -0.09918051  0.05556916],[-0.55555705 -3.14159265  3.14159265 -3.14159265]
7.748000000000922,[ 0.10455174 -0.09917947  0.05559041],[-0.55651074 -3.14159265  3.14159265 -3.14159265]
7.7490000000009225,[ 0.1045025  -0.09917783  0.05561131],[-0.55746237 -3.14159265  3.14159265 -3.14159265]
7.750000000000923,[ 0.10445331 -0.09917541  0.05563155],[-0.55840846 -3.14159265  3.14159265 -3.14159265]
7.751000000000923,[ 0.10440339 -0.09917296  0.05565283],[-0.55936674 -3.14159265  3.14159265 -3.14159265]
7.7520000000009235,[ 0.10435299 -0.09917029  0.05567453],[-0.56033207 -3.14159265  3.14159265 -3.14159265]
7.753000000000924,[ 0.10430306 -0.09916762  0.055697  ],[-0.5612773  -3.14159265  3.14159265 -3.14159265]
7.754000000000924,[ 0.10425377 -0.09916488  0.05571993],[-0.56220315 -3.14159265  3.14159265 -3.14159265]
7.7550000000009245,[ 0.10420528 -0.099162    0.05574306],[-0.56311087 -3.14159265  3.14159265 -3.14159265]
7.756000000000925,[ 0.10415687 -0.09915948  0.05576782],[-0.56398932 -3.14159265  3.14159265 -3.14159265]
7.757000000000925,[ 0.10410885 -0.09915729  0.05579384],[-0.56484164 -3.14159265  3.14159265 -3.14159265]
7.7580000000009255,[ 0.10406146 -0.09915541  0.05582081],[-0.56566994 -3.14159265  3.14159265 -3.14159265]
7.759000000000926,[ 0.10401491 -0.09915381  0.05584845],[-0.5664764  -3.14159265  3.14159265 -3.14159265]
7.760000000000926,[ 0.10396938 -0.09915245  0.05587648],[-0.56726298 -3.14159265  3.14159265 -3.14159265]
7.7610000000009265,[ 0.1039241  -0.09915174  0.05590624],[-0.56801496 -3.14159265  3.14159265 -3.14159265]
